MoleculeId,et-PredictedProbability
1494,0.113314480497
1495,0.712387302044
1496,0.685293440931
1497,0.866166854838
1498,0.908737732311
1499,0.497517602204
1500,0.81584829335
1501,0.275062868099
1502,0.460631105006
1503,0.899101428134
1504,0.747085564356
1505,0.73285050168
1506,0.642563206124
1507,0.286215163267
1508,0.303052187014
1509,0.697740814283
1510,0.743562533733
1511,0.364557112584
1512,0.0797007086481
1513,0.108965785359
1514,0.129945176656
1515,0.401441807516
1516,0.466761212523
1517,0.413615021854
1518,0.133197490118
1519,0.0853951530925
1520,0.544021479551
1521,0.147935609751
1522,0.514631040709
1523,0.421016321517
1524,0.438262518492
1525,0.32751288669
1526,0.685247263582
1527,0.648832576267
1528,0.863825057192
1529,0.337194353573
1530,0.562827461364
1531,0.548704861195
1532,0.683071054966
1533,0.384315995987
1534,0.916338612002
1535,0.736392352549
1536,0.863790413982
1537,0.154630421434
1538,0.625882690918
1539,0.703515788084
1540,0.189499108272
1541,0.780478518305
1542,0.880811259365
1543,0.477688304166
1544,0.876709466256
1545,0.633113194509
1546,0.190430237974
1547,0.240596467269
1548,0.173400228827
1549,0.601742458451
1550,0.763684045055
1551,0.818814445556
1552,0.272520129791
1553,0.37340571627
1554,0.86616031984
1555,0.51266019993
1556,0.840026565823
1557,0.679703719134
1558,0.221506233286
1559,0.651010055853
1560,0.841009653318
1561,0.625271180053
1562,0.21547282937
1563,0.583160700518
1564,0.657359226255
1565,0.424439480422
1566,0.73002936369
1567,0.555601853835
1568,0.916338612002
1569,0.897279104778
1570,0.0904080930511
1571,0.692360191264
1572,0.299700713055
1573,0.654380797863
1574,0.640483402803
1575,0.924711817744
1576,0.924711817744
1577,0.507845886025
1578,0.362558719653
1579,0.60868419213
1580,0.192203656058
1581,0.601704909087
1582,0.918766695793
1583,0.487384921632
1584,0.905370232556
1585,0.905890322284
1586,0.882833521505
1587,0.735025631623
1588,0.306016199192
1589,0.888399346424
1590,0.745393891977
1591,0.799904270528
1592,0.53493063932
1593,0.488659839644
1594,0.780451272799
1595,0.796018544406
1596,0.641075242307
1597,0.269701188112
1598,0.260871227179
1599,0.838297887876
1600,0.567266321517
1601,0.218534101057
1602,0.415500946797
1603,0.400330295786
1604,0.415384220162
1605,0.692271511699
1606,0.543520268345
1607,0.157854224633
1608,0.192613045419
1609,0.269328062185
1610,0.247449291732
1611,0.106773807118
1612,0.715350669921
1613,0.650532794233
1614,0.101093368276
1615,0.82839130978
1616,0.336948996463
1617,0.132887252496
1618,0.391299427109
1619,0.698763704316
1620,0.797114144174
1621,0.914600029126
1622,0.207453886522
1623,0.724959595592
1624,0.730896320803
1625,0.703618583018
1626,0.82995966248
1627,0.135150880935
1628,0.501855870431
1629,0.486061093499
1630,0.914600029126
1631,0.27214047785
1632,0.88205445293
1633,0.869890893396
1634,0.720996882506
1635,0.287936197551
1636,0.866508189069
1637,0.617343191246
1638,0.0786750676224
1639,0.420249101399
1640,0.729035943632
1641,0.198944601977
1642,0.870539247364
1643,0.314982528773
1644,0.924711817744
1645,0.3460217685
1646,0.840343861614
1647,0.48706570645
1648,0.632239571932
1649,0.43950475441
1650,0.871786915807
1651,0.918766695793
1652,0.282679569241
1653,0.916338612002
1654,0.521831533363
1655,0.920545151077
1656,0.579524520703
1657,0.550724436609
1658,0.0912807952282
1659,0.681913432485
1660,0.558612290301
1661,0.237077324264
1662,0.311192016001
1663,0.226518380666
1664,0.622168750065
1665,0.70660417575
1666,0.291987026681
1667,0.463707814525
1668,0.779515442048
1669,0.570215390516
1670,0.363820664712
1671,0.721256862499
1672,0.152955331877
1673,0.56782414459
1674,0.902698059007
1675,0.137488362171
1676,0.319247235015
1677,0.920545151077
1678,0.428753562911
1679,0.689147051463
1680,0.858254280785
1681,0.855050714469
1682,0.841187207245
1683,0.84171596359
1684,0.893726823384
1685,0.241040093772
1686,0.8325724692
1687,0.231501934308
1688,0.535575507044
1689,0.17277958522
1690,0.745289597608
1691,0.288898607441
1692,0.733039151626
1693,0.821511694899
1694,0.855691109099
1695,0.754442703385
1696,0.149798403021
1697,0.179239312168
1698,0.150617996809
1699,0.121052306397
1700,0.350812613352
1701,0.702205017178
1702,0.794976892067
1703,0.719104340853
1704,0.383169647494
1705,0.205722219817
1706,0.910393490051
1707,0.290220528192
1708,0.869398892096
1709,0.132700778897
1710,0.263244741398
1711,0.904859051713
1712,0.567737729568
1713,0.833009625668
1714,0.385092600862
1715,0.374575048858
1716,0.614327605702
1717,0.887473407159
1718,0.39933782773
1719,0.505443667266
1720,0.076353639051
1721,0.437444355087
1722,0.910981659014
1723,0.349625404018
1724,0.19844930346
1725,0.439248931443
1726,0.430270060586
1727,0.924711817744
1728,0.65269962749
1729,0.128339202507
1730,0.833234675906
1731,0.265209151811
1732,0.619946825854
1733,0.376262442101
1734,0.126379315988
1735,0.850192769405
1736,0.816394452371
1737,0.906226823384
1738,0.524974059316
1739,0.875445990131
1740,0.562661357863
1741,0.924711817744
1742,0.789769245201
1743,0.29816066859
1744,0.101506264204
1745,0.464446540971
1746,0.269300306043
1747,0.75869394863
1748,0.556779645746
1749,0.246124375072
1750,0.620789291174
1751,0.172840802988
1752,0.86882242223
1753,0.273064881892
1754,0.894456469228
1755,0.555658158076
1756,0.254497041768
1757,0.319157110838
1758,0.4536837454
1759,0.877850200008
1760,0.532758011248
1761,0.766085726802
1762,0.902698059007
1763,0.764933648142
1764,0.683504300333
1765,0.285696799469
1766,0.737080872425
1767,0.919823650356
1768,0.328602629748
1769,0.753160957354
1770,0.151283880378
1771,0.248293939315
1772,0.462813799295
1773,0.237648068386
1774,0.825979967232
1775,0.569657380898
1776,0.378172887439
1777,0.457203206591
1778,0.742026206393
1779,0.806385223607
1780,0.435449300095
1781,0.146115497348
1782,0.253860251779
1783,0.510256421182
1784,0.820924392931
1785,0.67689344724
1786,0.278032916913
1787,0.866971426296
1788,0.924711817744
1789,0.880711817744
1790,0.64422430562
1791,0.120103639051
1792,0.578616442862
1793,0.905126142797
1794,0.0979070937662
1795,0.799450187344
1796,0.438300840508
1797,0.757882748654
1798,0.0810755919347
1799,0.877205870036
1800,0.661345855745
1801,0.740185510006
1802,0.311445797562
1803,0.10092387145
1804,0.826963328895
1805,0.396003040842
1806,0.823008944714
1807,0.910393490051
1808,0.282754468614
1809,0.747166297891
1810,0.415811117517
1811,0.423200377326
1812,0.482053549829
1813,0.466944683172
1814,0.127695494474
1815,0.827454762362
1816,0.442233670405
1817,0.865776087818
1818,0.76453335236
1819,0.338344085865
1820,0.770066458238
1821,0.851365491549
1822,0.711042799267
1823,0.440096459956
1824,0.912171945336
1825,0.18523899435
1826,0.105138304932
1827,0.495977366359
1828,0.232423699889
1829,0.308773579429
1830,0.400144862714
1831,0.46611649918
1832,0.156021255715
1833,0.748412252731
1834,0.197202589594
1835,0.924711817744
1836,0.833704684702
1837,0.170743882662
1838,0.3919739392
1839,0.906226823384
1840,0.461256832214
1841,0.103268007362
1842,0.67273072479
1843,0.0866311474903
1844,0.74959248371
1845,0.822322801355
1846,0.693056100325
1847,0.871865142058
1848,0.76675927906
1849,0.108933823139
1850,0.905126142797
1851,0.352546575411
1852,0.733617196466
1853,0.15359190119
1854,0.129128016918
1855,0.757593069395
1856,0.249237814956
1857,0.179891241879
1858,0.746512427391
1859,0.156020375966
1860,0.164133140506
1861,0.754101436449
1862,0.328862395181
1863,0.198664489932
1864,0.355922370654
1865,0.913743438297
1866,0.139690582148
1867,0.845076613132
1868,0.510640000402
1869,0.638723499753
1870,0.0748255919347
1871,0.833945192154
1872,0.167783029488
1873,0.297875239909
1874,0.185811483877
1875,0.664002824186
1876,0.369094454632
1877,0.916338612002
1878,0.675137302044
1879,0.587851360941
1880,0.522796627303
1881,0.582142358068
1882,0.841419566439
1883,0.311969438984
1884,0.727653566217
1885,0.815793801681
1886,0.0750181689655
1887,0.248084702889
1888,0.395688402767
1889,0.286226146754
1890,0.453027054286
1891,0.601351898017
1892,0.294503505148
1893,0.30224823794
1894,0.773940194689
1895,0.563832514611
1896,0.6814313044
1897,0.823732887302
1898,0.719757967727
1899,0.226228662215
1900,0.337659723644
1901,0.901729733611
1902,0.472965999318
1903,0.920545151077
1904,0.839411457749
1905,0.482999834894
1906,0.315040429104
1907,0.899951278327
1908,0.797450919586
1909,0.781208580229
1910,0.430887234517
1911,0.769476341364
1912,0.477479131686
1913,0.281042708346
1914,0.400143030595
1915,0.189958155168
1916,0.627321271026
1917,0.347012004689
1918,0.530327504938
1919,0.220055406262
1920,0.551254990876
1921,0.139351703536
1922,0.817310899846
1923,0.649226102846
1924,0.696112902008
1925,0.833617835664
1926,0.201821586104
1927,0.104434871544
1928,0.226801744834
1929,0.39139434519
1930,0.826979554849
1931,0.13869949864
1932,0.446203665023
1933,0.06946261341
1934,0.306410651259
1935,0.0969126960071
1936,0.911071264749
1937,0.101873282806
1938,0.473722222222
1939,0.593052170876
1940,0.167245250274
1941,0.242885826692
1942,0.916338612002
1943,0.41219235375
1944,0.874758793428
1945,0.726118178995
1946,0.0788594747186
1947,0.11946261341
1948,0.223073502297
1949,0.319714313775
1950,0.915617111281
1951,0.194294971753
1952,0.379568110218
1953,0.478449850464
1954,0.359586838577
1955,0.423463387113
1956,0.899425110604
1957,0.84092929751
1958,0.824272380291
1959,0.700320232884
1960,0.06946261341
1961,0.315303436295
1962,0.772117100024
1963,0.862063001609
1964,0.47985339392
1965,0.828896290949
1966,0.552037245686
1967,0.485117535407
1968,0.719319138193
1969,0.700565378511
1970,0.100659829936
1971,0.886561555725
1972,0.731445655955
1973,0.826903658008
1974,0.911071264749
1975,0.125073830681
1976,0.879549984305
1977,0.675866625352
1978,0.866543070589
1979,0.806681988614
1980,0.393073218683
1981,0.910393490051
1982,0.729070622139
1983,0.860381140552
1984,0.755023532772
1985,0.416991748873
1986,0.895669127551
1987,0.910393490051
1988,0.8277359731
1989,0.869645930198
1990,0.768375436764
1991,0.343640024162
1992,0.453194956897
1993,0.558705669242
1994,0.791525693447
1995,0.658619738275
1996,0.352178245098
1997,0.905036537063
1998,0.551197258266
1999,0.55086779006
2000,0.911071264749
2001,0.100748494596
2002,0.907798316346
2003,0.723844055775
2004,0.362031807785
2005,0.425228065623
2006,0.222476363859
2007,0.465858662703
2008,0.740706139343
2009,0.367432432298
2010,0.209050068689
2011,0.762998100177
2012,0.610553225582
2013,0.916864779724
2014,0.84706316277
2015,0.880552308404
2016,0.709911284101
2017,0.910393490051
2018,0.459554406523
2019,0.116588334378
2020,0.817185473409
2021,0.413553130489
2022,0.711560017639
2023,0.316573717756
2024,0.38147610196
2025,0.521787145658
2026,0.908045151077
2027,0.464306829976
2028,0.881684199211
2029,0.532959619629
2030,0.540361167355
2031,0.725788360178
2032,0.88708451827
2033,0.575714355319
2034,0.0948991213465
2035,0.885189329571
2036,0.576365519462
2037,0.229357783094
2038,0.597800963214
2039,0.54355563285
2040,0.0913991572583
2041,0.794700187344
2042,0.900102885302
2043,0.32314051839
2044,0.721172917423
2045,0.911071264749
2046,0.801269992157
2047,0.836086115486
2048,0.695441683557
2049,0.429175017329
2050,0.902698059007
2051,0.836435800205
2052,0.75498694985
2053,0.516813250296
2054,0.863902414834
2055,0.0750181689655
2056,0.690498121881
2057,0.760674289225
2058,0.838120784406
2059,0.49923652458
2060,0.113486261331
2061,0.464636384831
2062,0.228069710146
2063,0.100911293872
2064,0.516854593297
2065,0.0982472792908
2066,0.06946261341
2067,0.480193736356
2068,0.139220825181
2069,0.627209082178
2070,0.918766695793
2071,0.255339690489
2072,0.148322843017
2073,0.23882888791
2074,0.585181673416
2075,0.712951996143
2076,0.695834778997
2077,0.924711817744
2078,0.593556717678
2079,0.577850369572
2080,0.263863232709
2081,0.652830127709
2082,0.618228178833
2083,0.857503088341
2084,0.284368723607
2085,0.289410250208
2086,0.321354213132
2087,0.874669187694
2088,0.765525863067
2089,0.476863659321
2090,0.662706264275
2091,0.397650716349
2092,0.772249146715
2093,0.694781598908
2094,0.896031436334
2095,0.825762606352
2096,0.208464289046
2097,0.400074576535
2098,0.252542305328
2099,0.853790831311
2100,0.138440473785
2101,0.830294074237
2102,0.859845237697
2103,0.266094538039
2104,0.905036537063
2105,0.510846694509
2106,0.574261843375
2107,0.693537797684
2108,0.757360936491
2109,0.479786369456
2110,0.23994662782
2111,0.307211598501
2112,0.570135683265
2113,0.07571261341
2114,0.460529647307
2115,0.346528001516
2116,0.924711817744
2117,0.288018494587
2118,0.815599102499
2119,0.288083321158
2120,0.17594890031
2121,0.616748619323
2122,0.263856468979
2123,0.736543013292
2124,0.497945104299
2125,0.604538978349
2126,0.694975144498
2127,0.314358619692
2128,0.918766695793
2129,0.164253453689
2130,0.817745324014
2131,0.890485226525
2132,0.51000571036
2133,0.676852960591
2134,0.102975606519
2135,0.419493012846
2136,0.598324292042
2137,0.241851989997
2138,0.874280298805
2139,0.238693227209
2140,0.913743438297
2141,0.485554222077
2142,0.785311768483
2143,0.600079077139
2144,0.346974734294
2145,0.719741341623
2146,0.441524077453
2147,0.332060279184
2148,0.858863808896
2149,0.675568824445
2150,0.828585726802
2151,0.72165963839
2152,0.198182811381
2153,0.239253068837
2154,0.665340118926
2155,0.739968383228
2156,0.228830036857
2157,0.138256334452
2158,0.464493712611
2159,0.0734308673782
2160,0.64668714373
2161,0.913743438297
2162,0.411426018234
2163,0.670180573869
2164,0.521209625317
2165,0.0782184490776
2166,0.704400777516
2167,0.707212922884
2168,0.456852145632
2169,0.143902927997
2170,0.662026309886
2171,0.885025480689
2172,0.377406940005
2173,0.53141317714
2174,0.582272627928
2175,0.505569122365
2176,0.765586516949
2177,0.924711817744
2178,0.774650344335
2179,0.734769744364
2180,0.173583730952
2181,0.575399613896
2182,0.781029146734
2183,0.316203968428
2184,0.786827987676
2185,0.825893452767
2186,0.760060090726
2187,0.920545151077
2188,0.2583764874
2189,0.907798316346
2190,0.588089297338
2191,0.202080098241
2192,0.406742776863
2193,0.265101094704
2194,0.361499750625
2195,0.0947065443157
2196,0.261443782969
2197,0.346556159953
2198,0.80379628443
2199,0.609018656992
2200,0.555242868645
2201,0.669397979169
2202,0.178574629629
2203,0.291470919327
2204,0.0833970205062
2205,0.802453654084
2206,0.810587073377
2207,0.472260289653
2208,0.06946261341
2209,0.910065353097
2210,0.424180021923
2211,0.706874483736
2212,0.230657167189
2213,0.262289670365
2214,0.505428162997
2215,0.104945176656
2216,0.910981659014
2217,0.74939047687
2218,0.505905836166
2219,0.2315033602
2220,0.51564326063
2221,0.801524744104
2222,0.605391068907
2223,0.898511135042
2224,0.284140525049
2225,0.236570247743
2226,0.629110526042
2227,0.315790683465
2228,0.568325128191
2229,0.907798316346
2230,0.586687886712
2231,0.420059025952
2232,0.745585564356
2233,0.66795002832
2234,0.911071264749
2235,0.447815247041
2236,0.415063805885
2237,0.433215122697
2238,0.4438080565
2239,0.289141414909
2240,0.749842960739
2241,0.554804409007
2242,0.907798316346
2243,0.322148770178
2244,0.910393490051
2245,0.62545114567
2246,0.435517371142
2247,0.578563258417
2248,0.766348782462
2249,0.145199044047
2250,0.178256451509
2251,0.606331890757
2252,0.571574369886
2253,0.911071264749
2254,0.778366980053
2255,0.0926917237352
2256,0.482851835577
2257,0.827676218709
2258,0.628309941374
2259,0.607180551533
2260,0.813085437979
2261,0.70723794072
2262,0.163942410499
2263,0.308283882591
2264,0.812812752198
2265,0.553891450739
2266,0.568978363441
2267,0.684725360929
2268,0.18958347416
2269,0.71195253184
2270,0.370903723794
2271,0.505507915803
2272,0.420911841975
2273,0.889942596301
2274,0.924711817744
2275,0.160121146054
2276,0.596663954604
2277,0.851628146169
2278,0.465925242951
2279,0.100900791245
2280,0.916338612002
2281,0.460134613289
2282,0.44278890002
2283,0.914600029126
2284,0.220583400228
2285,0.320640279133
2286,0.247134441607
2287,0.728403895638
2288,0.891206727246
2289,0.759420130327
2290,0.906637506997
2291,0.43055640465
2292,0.905126142797
2293,0.109849203944
2294,0.336380598604
2295,0.888399346424
2296,0.695565819893
2297,0.89172967956
2298,0.519098895891
2299,0.760404330937
2300,0.569720023238
2301,0.342727508027
2302,0.913743438297
2303,0.776067341986
2304,0.910393490051
2305,0.875499574881
2306,0.642170376536
2307,0.886195241222
2308,0.914600029126
2309,0.293845734211
2310,0.729127068126
2311,0.911071264749
2312,0.572943420615
2313,0.864446647162
2314,0.174817981806
2315,0.200243597817
2316,0.479785894886
2317,0.70556099841
2318,0.859041057345
2319,0.924711817744
2320,0.597377426235
2321,0.723587083365
2322,0.72943232567
2323,0.776581746489
2324,0.547128865935
2325,0.454000217096
2326,0.137140024578
2327,0.210997538076
2328,0.802725619863
2329,0.742087720879
2330,0.86899763551
2331,0.812378662002
2332,0.236400368244
2333,0.673038507927
2334,0.107547616642
2335,0.747542830606
2336,0.719915437292
2337,0.501993522894
2338,0.534332969426
2339,0.869977970026
2340,0.715521844192
2341,0.200572560367
2342,0.86820391538
2343,0.766865656642
2344,0.622204315295
2345,0.916338612002
2346,0.557619594516
2347,0.13081502808
2348,0.0748255919347
2349,0.433730815384
2350,0.78949662737
2351,0.579748601373
2352,0.176194907317
2353,0.131318323517
2354,0.914600029126
2355,0.106915298038
2356,0.0864398390829
2357,0.899425110604
2358,0.780047769935
2359,0.142443843249
2360,0.712534073861
2361,0.346556323054
2362,0.231032645143
2363,0.31890807913
2364,0.0797007086481
2365,0.429294415313
2366,0.807680791191
2367,0.651277185537
2368,0.22683592021
2369,0.367974028184
2370,0.122123954047
2371,0.812040638914
2372,0.83967561138
2373,0.706204537976
2374,0.573501059759
2375,0.728475497665
2376,0.459906174032
2377,0.901203565889
2378,0.679021151945
2379,0.902698059007
2380,0.852095672471
2381,0.924711817744
2382,0.0948235270062
2383,0.78873005488
2384,0.233980022529
2385,0.197623618506
2386,0.924711817744
2387,0.10159523569
2388,0.672575449976
2389,0.924711817744
2390,0.447320493916
2391,0.708509327657
2392,0.0810755919347
2393,0.805524744104
2394,0.751872958095
2395,0.439060104642
2396,0.392117542655
2397,0.696727552374
2398,0.388587355274
2399,0.393649827106
2400,0.873399507584
2401,0.899425110604
2402,0.815161906694
2403,0.290026101378
2404,0.363009632422
2405,0.780840470146
2406,0.366072374048
2407,0.174712001244
2408,0.784919614464
2409,0.400692890852
2410,0.507983884116
2411,0.50347748385
2412,0.797145184972
2413,0.597857205228
2414,0.205575774669
2415,0.543818906158
2416,0.835513277165
2417,0.259231648698
2418,0.838576667248
2419,0.460368892898
2420,0.671046254084
2421,0.364464879558
2422,0.832609377157
2423,0.342957847718
2424,0.751460746451
2425,0.768122352913
2426,0.600828267879
2427,0.0814268991243
2428,0.592643864787
2429,0.714682560904
2430,0.3675397106
2431,0.174494395354
2432,0.205078536194
2433,0.32830401352
2434,0.706329480806
2435,0.825478681676
2436,0.857585239771
2437,0.567058117406
2438,0.602659893382
2439,0.14739640834
2440,0.500753158787
2441,0.0888933215907
2442,0.842499465552
2443,0.368932813513
2444,0.263361618784
2445,0.916864779724
2446,0.382593666506
2447,0.71102729533
2448,0.701178486497
2449,0.87466102785
2450,0.858994358506
2451,0.613590691129
2452,0.129684905881
2453,0.179330996661
2454,0.909870627814
2455,0.222237471273
2456,0.446644427664
2457,0.648631322764
2458,0.106132781477
2459,0.930650440593
2460,0.904405426348
2461,0.7481524791
2462,0.32139480034
2463,0.887799679594
2464,0.603653700101
2465,0.301933039418
2466,0.719782119853
2467,0.175139773725
2468,0.589815421706
2469,0.229414689789
2470,0.21260367948
2471,0.915123375066
2472,0.864380230749
2473,0.85452277178
2474,0.123556020003
2475,0.355015695976
2476,0.203572634509
2477,0.503448529347
2478,0.90068839595
2479,0.671599706654
2480,0.261301679955
2481,0.448771269929
2482,0.893593491626
2483,0.313330906012
2484,0.911520253907
2485,0.0953855160714
2486,0.82675290235
2487,0.554154875921
2488,0.602957661491
2489,0.715121049442
2490,0.1531037093
2491,0.852171009337
2492,0.426511901735
2493,0.33201527291
2494,0.722067602845
2495,0.148194367234
2496,0.907943887887
2497,0.853627017684
2498,0.722929118508
2499,0.711285650139
2500,0.503388404967
2501,0.253112588818
2502,0.197250924966
2503,0.59206147336
2504,0.749299157832
2505,0.0748255919347
2506,0.731254677753
2507,0.473908904675
2508,0.440875345468
2509,0.306281720741
2510,0.810131445757
2511,0.770643518931
2512,0.598335423634
2513,0.699949134612
2514,0.213272616683
2515,0.874650084468
2516,0.930650440593
2517,0.782522234027
2518,0.888107077094
2519,0.57792148047
2520,0.929705385648
2521,0.203330416816
2522,0.108280947321
2523,0.74599293588
2524,0.492998602755
2525,0.501233426661
2526,0.406024976486
2527,0.930650440593
2528,0.799818501356
2529,0.844931357237
2530,0.205253306778
2531,0.530670631703
2532,0.252846187948
2533,0.30324904882
2534,0.922664329482
2535,0.856727043293
2536,0.499400197628
2537,0.189682560441
2538,0.149234990184
2539,0.863649934412
2540,0.340304871867
2541,0.0754666175758
2542,0.659477351631
2543,0.887283784102
2544,0.438608197358
2545,0.881919165181
2546,0.7070131379
2547,0.145584196533
2548,0.26615712082
2549,0.388851745559
2550,0.848465359727
2551,0.864408656631
2552,0.384417175553
2553,0.813210147043
2554,0.750586457085
2555,0.833858931798
2556,0.896637879702
2557,0.340240543634
2558,0.06946261341
2559,0.360967755565
2560,0.763712235229
2561,0.891206727246
2562,0.863147441534
2563,0.400171309566
2564,0.816730573579
2565,0.110778509989
2566,0.234911124703
2567,0.209117235716
2568,0.267007741261
2569,0.899645538633
2570,0.514181337765
2571,0.842316786883
2572,0.852617104726
2573,0.751599149913
2574,0.167481669517
2575,0.862773034188
2576,0.681298606047
2577,0.897257687769
2578,0.313842454649
2579,0.104749706815
2580,0.3058268286
2581,0.493263397421
2582,0.445506838191
2583,0.580744866531
2584,0.444750930166
2585,0.592313885792
2586,0.820281196932
2587,0.221669698068
2588,0.480374378249
2589,0.669228673246
2590,0.852236413965
2591,0.109064165504
2592,0.244906566863
2593,0.897174657118
2594,0.337234505261
2595,0.507508995752
2596,0.140016546457
2597,0.0841901072783
2598,0.623721852825
2599,0.603884317045
2600,0.197673889114
2601,0.437717304214
2602,0.788271492809
2603,0.751773493679
2604,0.724425577442
2605,0.262156455874
2606,0.12326647073
2607,0.592383203689
2608,0.406687704523
2609,0.0956975484239
2610,0.217275748383
2611,0.631888577352
2612,0.930650440593
2613,0.320350913295
2614,0.781631878658
2615,0.536753219606
2616,0.657227967494
2617,0.364824322334
2618,0.242111843246
2619,0.926861676373
2620,0.424511336617
2621,0.920451419963
2622,0.335128086605
2623,0.842466105266
2624,0.90176404726
2625,0.40050538284
2626,0.159323641652
2627,0.725961632782
2628,0.377953873612
2629,0.123848343779
2630,0.457567632027
2631,0.253797612293
2632,0.174253509184
2633,0.118352945681
2634,0.225368502364
2635,0.892938698632
2636,0.487691870751
2637,0.55512651298
2638,0.838840545271
2639,0.49789907933
2640,0.255111536444
2641,0.189133728366
2642,0.359143068189
2643,0.147547623552
2644,0.194962964667
2645,0.566843011394
2646,0.741781194255
2647,0.119218851682
2648,0.474701299241
2649,0.166770813503
2650,0.191369953952
2651,0.8641128465
2652,0.76118495167
2653,0.0941901072783
2654,0.906271579336
2655,0.773250407472
2656,0.908713118656
2657,0.19501644422
2658,0.688870151334
2659,0.890332626719
2660,0.758127839361
2661,0.449686881154
2662,0.229721707333
2663,0.870274886214
2664,0.693643765443
2665,0.78112852867
2666,0.600293886468
2667,0.554864489799
2668,0.858797050041
2669,0.920759567578
2670,0.826770029547
2671,0.12695694692
2672,0.456081589624
2673,0.716307908483
2674,0.793477218243
2675,0.834815176577
2676,0.265376838245
2677,0.69029535053
2678,0.38077833843
2679,0.694505134771
2680,0.171512260887
2681,0.147547623552
2682,0.203432048224
2683,0.195681347414
2684,0.761697128016
2685,0.774976726585
2686,0.21783285174
2687,0.30124964618
2688,0.357498993571
2689,0.711459984873
2690,0.534646000929
2691,0.793165216834
2692,0.457046489139
2693,0.845950049014
2694,0.235991946186
2695,0.615177775758
2696,0.403637045032
2697,0.354017449245
2698,0.218237105415
2699,0.652142749963
2700,0.194562275567
2701,0.872465918866
2702,0.919111979055
2703,0.892430711249
2704,0.0901424882307
2705,0.710977059776
2706,0.78823811353
2707,0.423607653312
2708,0.630886292674
2709,0.151192433656
2710,0.675372901804
2711,0.178076907613
2712,0.915323214835
2713,0.330843900887
2714,0.319134591161
2715,0.306819878001
2716,0.862689138551
2717,0.851336947934
2718,0.291392579962
2719,0.483274627419
2720,0.501442044386
2721,0.709058773098
2722,0.290281816943
2723,0.424643094479
2724,0.379600393568
2725,0.351173701618
2726,0.275037107949
2727,0.87797528304
2728,0.391079827876
2729,0.649665991676
2730,0.895288617232
2731,0.831536973843
2732,0.84387025641
2733,0.832628549195
2734,0.253802125825
2735,0.558682712755
2736,0.23630075932
2737,0.38748079406
2738,0.299011878252
2739,0.258268074412
2740,0.781838205745
2741,0.248255142933
2742,0.919111979055
2743,0.754423272994
2744,0.815568679113
2745,0.110696815225
2746,0.424971578129
2747,0.211199749219
2748,0.850198186545
2749,0.41628247547
2750,0.692597800139
2751,0.899040807427
2752,0.646567617627
2753,0.548510206964
2754,0.821518018082
2755,0.12284494491
2756,0.712611736739
2757,0.25896551335
2758,0.705360722293
2759,0.206632483802
2760,0.896120175184
2761,0.76788763214
2762,0.5271333439
2763,0.839154360541
2764,0.466056294752
2765,0.349925874153
2766,0.72891156952
2767,0.847757499602
2768,0.782306478895
2769,0.804358656789
2770,0.371859708274
2771,0.834333015764
2772,0.488174376158
2773,0.60613208356
2774,0.312371518483
2775,0.12017260639
2776,0.887283784102
2777,0.107895070223
2778,0.298747183669
2779,0.126228403557
2780,0.354870396831
2781,0.709856539945
2782,0.820659888075
2783,0.170167257923
2784,0.135072103716
2785,0.396896037857
2786,0.225143893488
2787,0.225003031401
2788,0.914349311167
2789,0.342886486831
2790,0.797070441441
2791,0.366270013199
2792,0.833947479155
2793,0.582830969564
2794,0.324391990396
2795,0.37948838982
2796,0.530365415384
2797,0.305623652252
2798,0.331738595344
2799,0.814119480812
2800,0.868976890408
2801,0.720832416234
2802,0.735146125487
2803,0.74659924663
2804,0.286647704042
2805,0.10241977235
2806,0.222398151366
2807,0.661947170393
2808,0.902829571648
2809,0.185311056709
2810,0.307684530553
2811,0.305618146063
2812,0.76108669332
2813,0.485260099624
2814,0.194591631512
2815,0.693907729682
2816,0.428602293175
2817,0.790538344305
2818,0.810676135063
2819,0.882457776776
2820,0.538441683856
2821,0.562612776716
2822,0.930650440593
2823,0.389631721889
2824,0.218017056296
2825,0.121383089734
2826,0.340193665983
2827,0.746101042815
2828,0.614244439136
2829,0.298872354497
2830,0.675229149675
2831,0.643075960875
2832,0.476958451793
2833,0.77480191609
2834,0.479756379681
2835,0.888176341241
2836,0.256086297855
2837,0.132849386132
2838,0.172139306379
2839,0.860493374184
2840,0.194352115052
2841,0.539298778707
2842,0.119709528913
2843,0.807875328788
2844,0.227383608861
2845,0.863026429696
2846,0.671097142592
2847,0.926861676373
2848,0.744531811851
2849,0.542484735804
2850,0.718055303314
2851,0.311045879878
2852,0.629764690041
2853,0.454249510554
2854,0.380882215517
2855,0.262820879923
2856,0.170542129047
2857,0.189140899558
2858,0.864680594372
2859,0.0923642150906
2860,0.789673400465
2861,0.265631815967
2862,0.302570063675
2863,0.467787453192
2864,0.0841901072783
2865,0.169274545563
2866,0.320856502477
2867,0.90523250205
2868,0.909221106039
2869,0.911125867944
2870,0.688041620216
2871,0.3213249482
2872,0.451810426416
2873,0.579191254334
2874,0.772604113892
2875,0.305834596279
2876,0.926861676373
2877,0.119218851682
2878,0.425287168336
2879,0.930650440593
2880,0.327396096373
2881,0.0901424882307
2882,0.310486211667
2883,0.572465284715
2884,0.379845561477
2885,0.453754101767
2886,0.887235808929
2887,0.591325722174
